AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,BothToScore,Date,Div,FTAG,FTHG,FTR,GoalFirstHalf,GoalSecondHalf,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,IsTraining,LBA,LBD,LBH,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,SHAG,SHHG,VCA,VCD,VCH,WHA,WHD,WHH,away_away_1_team_corners_against,away_away_1_team_corners_for,away_away_1_team_goals_against,away_away_1_team_goals_for,away_away_1_team_possession,away_away_1_team_shotsoff_against,away_away_1_team_shotsoff_for,away_away_1_team_shotson_against,away_away_1_team_shotson_for,away_away_3_team_corners_against,away_away_3_team_corners_for,away_away_3_team_goals_against,away_away_3_team_goals_for,away_away_3_team_possession,away_away_3_team_shotsoff_against,away_away_3_team_shotsoff_for,away_away_3_team_shotson_against,away_away_3_team_shotson_for,away_away_6_team_corners_against,away_away_6_team_corners_for,away_away_6_team_goals_against,away_away_6_team_goals_for,away_away_6_team_possession,away_away_6_team_shotsoff_against,away_away_6_team_shotsoff_for,away_away_6_team_shotson_against,away_away_6_team_shotson_for,away_direct_team_corners_against,away_direct_team_corners_for,away_direct_team_goals_against,away_direct_team_goals_for,away_direct_team_possession,away_direct_team_shotsoff_against,away_direct_team_shotsoff_for,away_direct_team_shotson_against,away_direct_team_shotson_for,away_home_1_team_corners_against,away_home_1_team_corners_for,away_home_1_team_goals_against,away_home_1_team_goals_for,away_home_1_team_possession,away_home_1_team_shotsoff_against,away_home_1_team_shotsoff_for,away_home_1_team_shotson_against,away_home_1_team_shotson_for,away_home_3_team_corners_against,away_home_3_team_corners_for,away_home_3_team_goals_against,away_home_3_team_goals_for,away_home_3_team_possession,away_home_3_team_shotsoff_against,away_home_3_team_shotsoff_for,away_home_3_team_shotson_against,away_home_3_team_shotson_for,away_home_6_team_corners_against,away_home_6_team_corners_for,away_home_6_team_goals_against,away_home_6_team_goals_for,away_home_6_team_possession,away_home_6_team_shotsoff_against,away_home_6_team_shotsoff_for,away_home_6_team_shotson_against,away_home_6_team_shotson_for,home_away_1_team_corners_against,home_away_1_team_corners_for,home_away_1_team_goals_against,home_away_1_team_goals_for,home_away_1_team_possession,home_away_1_team_shotsoff_against,home_away_1_team_shotsoff_for,home_away_1_team_shotson_against,home_away_1_team_shotson_for,home_away_3_team_corners_against,home_away_3_team_corners_for,home_away_3_team_goals_against,home_away_3_team_goals_for,home_away_3_team_possession,home_away_3_team_shotsoff_against,home_away_3_team_shotsoff_for,home_away_3_team_shotson_against,home_away_3_team_shotson_for,home_away_6_team_corners_against,home_away_6_team_corners_for,home_away_6_team_goals_against,home_away_6_team_goals_for,home_away_6_team_possession,home_away_6_team_shotsoff_against,home_away_6_team_shotsoff_for,home_away_6_team_shotson_against,home_away_6_team_shotson_for,home_direct_team_corners_against,home_direct_team_corners_for,home_direct_team_goals_against,home_direct_team_goals_for,home_direct_team_possession,home_direct_team_shotsoff_against,home_direct_team_shotsoff_for,home_direct_team_shotson_against,home_direct_team_shotson_for,home_home_1_team_corners_against,home_home_1_team_corners_for,home_home_1_team_goals_against,home_home_1_team_goals_for,home_home_1_team_possession,home_home_1_team_shotsoff_against,home_home_1_team_shotsoff_for,home_home_1_team_shotson_against,home_home_1_team_shotson_for,home_home_3_team_corners_against,home_home_3_team_corners_for,home_home_3_team_goals_against,home_home_3_team_goals_for,home_home_3_team_possession,home_home_3_team_shotsoff_against,home_home_3_team_shotsoff_for,home_home_3_team_shotson_against,home_home_3_team_shotson_for,home_home_6_team_corners_against,home_home_6_team_corners_for,home_home_6_team_goals_against,home_home_6_team_goals_for,home_home_6_team_possession,home_home_6_team_shotsoff_against,home_home_6_team_shotsoff_for,home_home_6_team_shotson_against,home_home_6_team_shotson_for
4.0,8.0,0.0,16.0,5.0,3.0,Bournemouth,2.88,3.4,2.63,2.65,3.4,2.5,47.0,29.0,0.0,1.87,1.93,2.74,1.96,1.9,3.3,2.63,1.97,2.02,2.88,2.0,1.96,3.49,2.74,39.0,True,2016-05-03,E0,3.0,1.0,A,True,True,5.0,13.0,0.0,14.0,3.0,1.0,0.0,A,1.0,Newcastle,2.7,3.1,2.6,True,2.75,3.25,2.5,2.77,2.94,3.4,2.59,3.4,2.74,P Tierney,2.0,1.0,2.75,3.4,2.7,2.8,3.1,2.62,8.0,3.0,2.0,1.0,61.055555555555564,5.0,6.0,4.0,0.0,17.0,12.0,4.0,6.0,151.05555555555554,11.0,21.0,14.0,13.0,29.0,24.0,7.0,8.0,311.7222222222222,28.0,37.0,29.0,29.0,4.0,21.0,3.0,2.0,120.5,5.0,17.0,10.0,19.0,7.0,10.0,4.0,1.0,48.68421052631579,8.0,6.0,4.0,5.0,15.0,19.0,10.0,2.0,141.51754385964912,24.0,16.0,17.0,21.0,22.0,43.0,15.0,8.0,297.76754385964915,37.0,28.0,25.0,36.0,4.0,5.0,2.0,3.0,37.444444444444436,3.0,3.0,1.0,7.0,11.0,22.0,5.0,10.0,139.72222222222223,12.0,20.0,10.0,17.0,22.0,43.0,6.0,17.0,279.22222222222223,24.0,36.0,23.0,30.0,4.0,21.0,3.0,2.0,79.5,5.0,17.0,10.0,19.0,8.0,4.0,1.0,1.0,48.8,3.0,2.0,4.0,6.0,18.0,12.0,2.0,5.0,132.3233918128655,14.0,9.0,13.0,12.0,31.0,27.0,5.0,10.0,304.46228070175437,29.0,29.0,29.0,39.0
2.0,9.0,0.0,11.0,3.0,1.0,Sunderland,6.5,4.0,1.6,6.75,3.9,1.5,47.0,32.0,-1.0,1.83,1.97,6.19,1.82,2.05,3.88,1.59,1.89,2.05,6.75,1.86,2.12,4.1,1.65,39.0,True,2016-05-03,E0,1.0,1.0,D,False,True,12.0,9.0,1.0,16.0,5.0,0.0,0.0,D,2.0,Southampton,5.4,3.7,1.6,True,6.0,3.8,1.57,6.29,6.07,4.2,1.62,4.04,1.63,N Swarbrick,1.0,1.0,6.5,4.1,1.6,6.0,3.6,1.62,8.0,2.0,1.0,1.0,46.45,5.0,7.0,6.0,4.0,13.0,18.0,5.0,2.0,145.39444444444445,16.0,19.0,11.0,23.0,23.0,42.0,8.0,6.0,244.89444444444442,33.0,38.0,21.0,40.0,16.0,21.0,6.0,8.0,172.0,20.0,18.0,16.0,21.0,7.0,7.0,0.0,0.0,28.2,6.0,6.0,14.0,5.0,17.0,17.0,2.0,0.0,127.01286549707602,13.0,25.0,23.0,19.0,34.0,35.0,7.0,3.0,260.262865497076,26.0,49.0,40.0,42.0,11.0,6.0,5.0,2.0,64.0952380952381,8.0,6.0,6.0,9.0,29.0,16.0,6.0,4.0,155.42857142857144,22.0,12.0,15.0,19.0,39.0,32.0,9.0,7.0,294.7619047619048,36.0,28.0,32.0,35.0,16.0,21.0,6.0,8.0,228.0,20.0,18.0,16.0,21.0,2.0,11.0,1.0,3.0,54.88888888888889,3.0,11.0,3.0,7.0,9.0,26.0,5.0,8.0,161.55555555555554,12.0,25.0,18.0,20.0,25.0,38.0,7.0,13.0,305.8055555555556,37.0,35.0,36.0,32.0
0.0,15.0,0.0,8.0,3.0,5.0,Norwich,4.0,3.5,2.05,4.1,3.3,1.91,46.0,29.0,-0.25,1.72,2.11,3.99,2.18,1.73,3.38,2.0,1.79,2.19,4.2,2.23,1.75,3.5,2.05,38.0,False,2016-05-03,E0,0.0,1.0,H,False,True,5.0,14.0,0.0,10.0,3.0,0.0,0.0,D,2.0,Swansea,3.8,3.45,1.9,True,3.8,3.3,1.95,4.13,3.89,3.33,2.16,3.47,2.04,C Pawson,0.0,1.0,4.2,3.5,2.0,4.0,3.1,2.05,4.0,10.0,0.0,1.0,46.47368421052632,6.0,2.0,6.0,5.0,7.0,19.0,1.0,2.0,133.7236842105263,14.0,12.0,15.0,14.0,25.0,29.0,1.0,8.0,263.7236842105263,30.0,27.0,32.0,27.0,2.0,10.0,0.0,2.0,72.0,11.0,10.0,7.0,9.0,0.0,14.0,3.0,0.0,49.16666666666666,5.0,7.0,0.0,10.0,13.0,23.0,5.0,4.0,124.5,17.0,17.0,17.0,13.0,28.0,36.0,12.0,7.0,255.75,34.0,41.0,33.0,22.0,6.0,4.0,0.0,4.0,57.16666666666666,3.0,6.0,5.0,8.0,18.0,12.0,2.0,9.0,166.83333333333334,16.0,17.0,14.0,16.0,31.0,31.0,7.0,15.0,305.58333333333337,31.0,43.0,25.0,45.0,2.0,10.0,0.0,2.0,128.0,11.0,10.0,7.0,9.0,9.0,1.0,0.0,1.0,46.31578947368421,8.0,2.0,5.0,8.0,15.0,10.0,0.0,3.0,153.89912280701753,16.0,13.0,18.0,16.0,27.0,30.0,2.0,5.0,330.3157894736842,35.0,32.0,35.0,33.0
2.0,10.0,1.0,10.0,4.0,2.0,Arsenal,3.25,3.4,2.38,2.85,3.4,2.35,47.0,30.0,-0.25,2.0,1.8,3.08,1.85,2.02,3.38,2.36,2.11,1.86,3.25,1.9,2.08,3.62,2.5,40.0,True,2016-05-03,E0,2.0,2.0,D,True,True,9.0,9.0,0.0,26.0,11.0,1.0,0.0,A,2.0,Tottenham,2.75,3.2,2.5,True,3.0,3.3,2.3,3.13,3.29,3.51,2.31,3.54,2.39,M Oliver,1.0,2.0,3.1,3.6,2.38,3.1,3.1,2.4,7.0,7.0,0.0,0.0,71.8,6.0,6.0,14.0,5.0,16.0,21.0,5.0,4.0,176.5017543859649,14.0,15.0,22.0,21.0,24.0,39.0,11.0,9.0,331.41842105263163,20.0,32.0,39.0,48.0,16.0,41.0,5.0,6.0,207.66666666666663,13.0,27.0,19.0,40.0,6.0,2.0,0.0,2.0,70.3,6.0,8.0,2.0,7.0,14.0,20.0,1.0,7.0,212.6888888888889,13.0,21.0,7.0,26.0,21.0,51.0,4.0,10.0,407.18888888888887,22.0,50.0,22.0,60.0,3.0,5.0,4.0,0.0,48.77777777777778,12.0,9.0,5.0,3.0,20.0,22.0,7.0,1.0,164.91666666666666,29.0,18.0,20.0,19.0,32.0,41.0,12.0,3.0,352.16666666666663,46.0,39.0,30.0,35.0,16.0,41.0,5.0,6.0,192.33333333333331,13.0,27.0,19.0,40.0,7.0,9.0,2.0,0.0,71.1,8.0,12.0,6.0,7.0,19.0,15.0,2.0,6.0,175.6,14.0,26.0,8.0,20.0,29.0,46.0,5.0,11.0,357.9333333333333,22.0,54.0,21.0,70.0
8.0,11.0,0.0,14.0,7.0,2.0,Leicester,2.55,3.4,3.0,2.45,3.4,2.7,46.0,29.0,0.25,1.71,2.11,2.5,2.14,1.75,3.25,2.94,1.8,2.24,2.62,2.21,1.8,3.4,3.01,37.0,False,2016-05-03,E0,1.0,0.0,A,False,True,3.0,10.0,0.0,11.0,4.0,0.0,0.0,D,2.0,Watford,2.3,3.2,3.0,True,2.4,3.2,2.9,2.58,2.56,3.39,2.99,3.33,3.01,J Moss,1.0,0.0,2.55,3.3,3.0,2.62,3.1,2.8,7.0,1.0,2.0,0.0,50.631578947368425,6.0,11.0,8.0,5.0,22.0,14.0,4.0,0.0,151.60380116959064,17.0,22.0,18.0,20.0,31.0,39.0,10.0,4.0,258.8538011695906,26.0,52.0,32.0,46.0,10.0,7.0,2.0,2.0,94.0,10.0,9.0,10.0,13.0,6.0,4.0,0.0,4.0,42.833333333333336,3.0,6.0,5.0,8.0,19.0,11.0,2.0,7.0,146.6578947368421,19.0,13.0,13.0,14.0,30.0,33.0,4.0,11.0,324.90789473684214,38.0,33.0,19.0,34.0,2.0,4.0,2.0,3.0,47.65,2.0,7.0,3.0,7.0,8.0,21.0,3.0,9.0,119.42777777777779,10.0,19.0,11.0,23.0,19.0,53.0,5.0,12.0,240.92777777777775,25.0,37.0,22.0,59.0,10.0,7.0,2.0,2.0,106.0,10.0,9.0,10.0,13.0,4.0,8.0,2.0,3.0,64.15,5.0,8.0,1.0,8.0,12.0,24.0,5.0,5.0,150.03888888888892,10.0,17.0,13.0,17.0,32.0,38.0,6.0,5.0,286.7888888888889,27.0,34.0,33.0,37.0
6.0,16.0,1.0,19.0,5.0,2.0,Liverpool,2.1,3.5,3.8,2.1,3.2,3.5,45.0,29.0,0.25,1.74,2.07,2.1,1.81,2.06,3.39,3.63,1.81,2.12,2.19,1.86,2.12,3.5,3.8,37.0,True,2016-06-03,E0,2.0,1.0,A,False,True,6.0,12.0,0.0,14.0,4.0,0.0,0.0,D,1.0,Crystal Palace,2.1,3.3,3.3,True,2.05,3.3,3.5,2.15,2.13,3.51,3.78,3.5,3.71,A Marriner,2.0,1.0,2.15,3.4,3.75,2.15,3.1,3.75,5.0,7.0,1.0,1.0,65.6,3.0,8.0,3.0,5.0,16.0,16.0,4.0,5.0,162.31052631578947,17.0,18.0,17.0,25.0,34.0,25.0,15.0,10.0,338.3938596491228,27.0,34.0,40.0,40.0,20.0,28.0,9.0,6.0,250.75,24.0,25.0,21.0,35.0,8.0,8.0,0.0,2.0,70.4,10.0,7.0,3.0,9.0,15.0,20.0,3.0,6.0,187.80555555555557,16.0,20.0,13.0,33.0,28.0,47.0,6.0,15.0,349.26666666666665,34.0,41.0,23.0,69.0,5.0,2.0,1.0,4.0,48.1,3.0,13.0,5.0,4.0,18.0,16.0,3.0,6.0,127.46666666666668,9.0,24.0,11.0,19.0,30.0,34.0,8.0,11.0,243.88187134502925,20.0,38.0,26.0,47.0,20.0,28.0,9.0,6.0,149.25,24.0,25.0,21.0,35.0,3.0,4.0,1.0,2.0,59.5,8.0,6.0,3.0,6.0,14.0,24.0,1.0,3.0,166.6578947368421,16.0,19.0,16.0,21.0,30.0,48.0,6.0,5.0,304.18567251461985,29.0,36.0,32.0,44.0
5.0,7.0,1.0,7.0,1.0,0.0,Man United,2.0,3.4,4.33,1.91,3.25,4.2,45.0,28.0,0.75,1.61,2.29,1.99,2.31,1.65,3.32,4.1,1.65,2.36,2.06,2.4,1.68,3.5,4.33,36.0,False,2016-06-03,E0,0.0,1.0,H,False,True,4.0,8.0,0.0,9.0,2.0,0.0,0.0,D,1.0,West Brom,1.9,3.45,3.8,True,1.95,3.25,4.0,2.03,1.93,3.61,4.45,3.42,4.24,M Dean,0.0,1.0,2.05,3.3,4.33,2.0,3.2,4.0,2.0,6.0,2.0,3.0,55.0,1.0,13.0,1.0,6.0,15.0,9.0,3.0,6.0,180.07142857142856,13.0,23.0,11.0,19.0,33.0,30.0,6.0,8.0,354.9603174603175,19.0,55.0,28.0,41.0,20.0,18.0,3.0,6.0,270.5,16.0,22.0,20.0,29.0,1.0,7.0,0.0,4.0,68.85,2.0,4.0,5.0,5.0,8.0,23.0,2.0,6.0,199.2710526315789,14.0,13.0,13.0,34.0,23.0,51.0,2.0,9.0,379.88216374269007,30.0,28.0,27.0,50.0,3.0,5.0,2.0,1.0,36.4,5.0,4.0,4.0,6.0,16.0,16.0,4.0,3.0,95.0,19.0,24.0,12.0,20.0,30.0,44.0,7.0,7.0,220.39766081871346,30.0,47.0,16.0,45.0,20.0,18.0,3.0,6.0,129.5,16.0,22.0,20.0,29.0,5.0,7.0,1.0,1.0,34.4,3.0,8.0,3.0,5.0,14.0,24.0,5.0,3.0,141.36666666666662,10.0,23.0,9.0,18.0,28.0,35.0,8.0,7.0,284.8666666666667,25.0,37.0,22.0,32.0
3.0,11.0,0.0,12.0,4.0,0.0,Swansea,4.33,3.5,1.95,4.1,3.3,1.91,45.0,28.0,-0.5,1.63,2.25,4.26,1.92,1.94,3.34,1.95,1.7,2.36,4.5,1.98,2.0,3.5,2.0,38.0,True,2016-12-03,E0,2.0,3.0,H,True,True,5.0,12.0,0.0,12.0,4.0,1.0,1.0,D,1.0,Bournemouth,3.6,3.3,2.0,True,4.2,3.3,1.91,4.47,4.12,3.54,2.02,3.49,1.96,R East,1.0,2.0,4.5,3.4,1.95,4.0,3.2,2.0,3.0,10.0,1.0,1.0,39.25,3.0,6.0,3.0,10.0,13.0,21.0,5.0,6.0,135.2,14.0,23.0,16.0,19.0,24.0,39.0,7.0,10.0,277.25,29.0,43.0,37.0,39.0,8.0,9.0,5.0,5.0,99.75,15.0,6.0,9.0,12.0,6.0,10.0,3.0,6.0,56.523809523809526,5.0,6.0,3.0,4.0,8.0,19.0,6.0,7.0,141.29223057644109,13.0,15.0,8.0,14.0,36.0,25.0,13.0,11.0,267.1922305764411,43.0,28.0,37.0,22.0,10.0,3.0,1.0,3.0,45.2,6.0,8.0,2.0,6.0,23.0,10.0,2.0,6.0,155.06507936507938,22.0,20.0,13.0,16.0,37.0,29.0,5.0,14.0,292.4150793650793,38.0,39.0,21.0,45.0,8.0,9.0,5.0,5.0,100.25,15.0,6.0,9.0,12.0,2.0,12.0,2.0,1.0,68.42105263157895,0.0,13.0,7.0,7.0,10.0,24.0,3.0,7.0,171.62105263157895,10.0,23.0,20.0,22.0,20.0,43.0,6.0,10.0,338.9699248120302,26.0,40.0,36.0,37.0
8.0,10.0,0.0,15.0,3.0,1.0,Man City,1.6,4.2,6.0,1.57,3.75,6.0,44.0,31.0,1.0,2.01,1.79,1.6,2.03,1.83,4.0,5.86,2.15,1.86,1.65,2.12,1.9,4.33,6.75,36.0,False,2016-12-03,E0,0.0,0.0,D,False,False,3.0,15.0,0.0,5.0,0.0,0.0,0.0,D,3.0,Norwich,1.6,3.7,5.4,True,1.57,4.0,5.75,1.63,1.56,4.31,6.85,4.2,6.0,J Moss,0.0,0.0,1.6,4.2,6.25,1.62,3.6,6.0,8.0,5.0,2.0,1.0,66.45,7.0,1.0,12.0,8.0,22.0,8.0,8.0,2.0,205.92631578947368,19.0,12.0,26.0,12.0,36.0,18.0,14.0,7.0,384.0667919799498,44.0,29.0,45.0,30.0,12.0,15.0,1.0,3.0,137.5,7.0,11.0,15.0,8.0,2.0,8.0,1.0,1.0,73.3,1.0,12.0,3.0,12.0,6.0,31.0,3.0,6.0,212.9315789473684,5.0,27.0,7.0,26.0,21.0,50.0,6.0,14.0,418.4815789473684,14.0,51.0,15.0,51.0,11.0,4.0,0.0,3.0,51.4,5.0,4.0,4.0,9.0,18.0,21.0,0.0,5.0,127.82368421052631,17.0,12.0,16.0,21.0,25.0,33.0,1.0,7.0,252.57368421052632,31.0,27.0,27.0,36.0,12.0,15.0,1.0,3.0,62.5,7.0,11.0,15.0,8.0,1.0,5.0,3.0,3.0,55.3,2.0,6.0,8.0,9.0,7.0,20.0,7.0,3.0,139.89523809523808,15.0,17.0,16.0,25.0,24.0,33.0,11.0,8.0,259.9785714285714,31.0,36.0,38.0,31.0
4.0,12.0,1.0,11.0,4.0,2.0,Southampton,2.9,3.2,2.7,2.6,3.2,2.7,45.0,27.0,0.0,1.57,2.37,2.8,1.97,1.89,3.14,2.68,1.65,2.5,2.93,2.02,1.93,3.22,2.75,37.0,True,2016-12-03,E0,2.0,1.0,A,True,True,1.0,13.0,0.0,13.0,2.0,2.0,0.0,A,1.0,Stoke,2.65,3.1,2.65,True,2.75,3.1,2.7,2.91,2.9,3.25,2.72,3.22,2.73,L Mason,0.0,1.0,2.88,3.2,2.75,2.7,3.1,2.7,10.0,1.0,1.0,2.0,67.3,8.0,4.0,11.0,1.0,19.0,14.0,2.0,4.0,160.7157894736842,15.0,19.0,21.0,9.0,22.0,30.0,5.0,9.0,322.11503759398494,36.0,42.0,39.0,23.0,15.0,16.0,4.0,4.0,207.25,21.0,38.0,19.0,18.0,2.0,5.0,0.0,1.0,53.78947368421053,10.0,8.0,2.0,8.0,13.0,13.0,2.0,1.0,158.70263157894738,24.0,17.0,14.0,11.0,23.0,33.0,4.0,6.0,337.60263157894735,35.0,43.0,23.0,50.0,3.0,3.0,0.0,1.0,58.2,8.0,7.0,6.0,3.0,14.0,14.0,4.0,1.0,157.47380952380954,20.0,16.0,16.0,8.0,23.0,46.0,7.0,7.0,279.79223057644106,32.0,36.0,25.0,39.0,15.0,16.0,4.0,4.0,192.75,21.0,38.0,19.0,18.0,4.0,3.0,1.0,1.0,45.85714285714285,6.0,6.0,3.0,8.0,12.0,15.0,3.0,6.0,148.80714285714285,16.0,21.0,15.0,20.0,33.0,38.0,12.0,8.0,284.94411027568924,29.0,36.0,36.0,36.0
8.0,6.0,0.0,19.0,8.0,0.0,Tottenham,1.5,4.5,7.5,1.45,4.2,7.0,45.0,30.0,1.0,1.89,1.9,1.49,1.83,2.03,4.26,6.97,1.97,1.98,1.53,1.88,2.08,4.5,7.75,37.0,False,2016-03-13,E0,2.0,0.0,A,True,True,5.0,6.0,0.0,11.0,2.0,1.0,0.0,A,0.0,Aston Villa,1.5,4.0,6.1,True,1.48,4.2,7.0,1.52,1.51,4.5,7.45,4.41,7.27,A Taylor,1.0,0.0,1.5,4.4,7.0,1.5,4.0,7.0,3.0,6.0,0.0,1.0,65.0,6.0,6.0,3.0,7.0,12.0,19.0,5.0,2.0,187.25,17.0,21.0,10.0,16.0,29.0,31.0,12.0,4.0,378.5,34.0,33.0,37.0,34.0,18.0,16.0,4.0,4.0,181.75,18.0,22.0,21.0,17.0,2.0,9.0,2.0,2.0,55.33333333333334,2.0,9.0,5.0,13.0,10.0,31.0,3.0,5.0,182.33333333333331,8.0,28.0,13.0,50.0,25.0,67.0,5.0,12.0,372.58333333333337,21.0,49.0,23.0,83.0,1.0,9.0,0.0,5.0,23.25,0.0,9.0,2.0,7.0,6.0,25.0,1.0,9.0,105.25,6.0,32.0,4.0,13.0,22.0,33.0,3.0,13.0,268.25,22.0,46.0,19.0,22.0,18.0,16.0,4.0,4.0,118.25,18.0,22.0,21.0,17.0,8.0,9.0,3.0,1.0,41.0,3.0,8.0,4.0,7.0,26.0,11.0,9.0,3.0,137.0,12.0,14.0,15.0,11.0,36.0,32.0,13.0,5.0,305.5,26.0,30.0,28.0,33.0
4.0,9.0,0.0,13.0,2.0,0.0,Newcastle,6.25,4.33,1.57,6.0,4.0,1.53,43.0,29.0,-1.0,2.07,1.74,5.76,1.86,2.0,4.08,1.59,2.2,1.81,6.5,1.91,2.08,4.33,1.67,36.0,False,2016-03-14,E0,0.0,1.0,H,True,False,8.0,4.0,0.0,10.0,1.0,0.0,1.0,H,0.0,Leicester,5.1,3.6,1.65,True,6.0,4.0,1.55,5.92,6.35,4.36,1.58,4.29,1.62,C Pawson,0.0,0.0,6.0,4.2,1.62,6.0,3.6,1.62,2.0,5.0,0.0,1.0,41.25,1.0,6.0,4.0,2.0,10.0,16.0,1.0,9.0,133.0,7.0,20.0,13.0,16.0,27.0,43.0,2.0,13.0,269.5,23.0,40.0,26.0,39.0,23.0,24.0,3.0,4.0,163.5,15.0,20.0,18.0,22.0,4.0,5.0,2.0,2.0,45.0,4.0,7.0,10.0,7.0,11.0,16.0,3.0,6.0,173.5,13.0,24.0,15.0,32.0,28.0,27.0,8.0,10.0,310.75,27.0,39.0,35.0,45.0,8.0,3.0,1.0,0.0,53.25,7.0,5.0,6.0,7.0,13.0,25.0,5.0,3.0,116.0,12.0,31.0,14.0,25.0,31.0,51.0,8.0,5.0,231.7,25.0,57.0,28.0,58.0,23.0,24.0,3.0,4.0,136.5,15.0,20.0,18.0,22.0,3.0,11.0,2.0,2.0,61.0,5.0,9.0,0.0,11.0,19.0,17.0,2.0,5.0,169.75,18.0,18.0,11.0,24.0,37.0,33.0,2.0,9.0,297.5,29.0,43.0,31.0,39.0
9.0,14.0,0.0,13.0,6.0,5.0,West Ham,5.25,3.8,1.75,4.6,3.8,1.7,47.0,31.0,-1.0,1.97,1.83,4.89,1.66,2.28,3.78,1.72,2.07,1.92,5.25,1.89,2.42,3.96,1.78,40.0,True,2016-03-19,E0,2.0,2.0,D,True,True,10.0,13.0,0.0,22.0,5.0,1.0,1.0,D,3.0,Chelsea,4.5,3.7,1.7,True,5.0,3.75,1.7,5.1,4.78,3.76,1.83,3.9,1.76,R Madley,1.0,1.0,5.2,3.9,1.73,5.0,3.6,1.73,6.0,9.0,3.0,3.0,53.75,7.0,0.0,9.0,10.0,14.0,16.0,5.0,6.0,159.75,19.0,11.0,25.0,16.0,30.0,32.0,10.0,10.0,299.25,32.0,29.0,37.0,45.0,14.0,20.0,3.0,4.0,113.75,13.0,23.0,12.0,29.0,3.0,6.0,0.0,1.0,35.0,6.0,6.0,3.0,7.0,14.0,16.0,0.0,4.0,157.0,15.0,30.0,11.0,12.0,33.0,28.0,2.0,11.0,292.5,40.0,50.0,41.0,24.0,4.0,4.0,2.0,1.0,55.25,4.0,9.0,5.0,3.0,19.0,18.0,4.0,2.0,174.25,19.0,18.0,19.0,14.0,36.0,34.0,8.0,2.0,319.5,31.0,30.0,35.0,27.0,14.0,20.0,3.0,4.0,186.25,13.0,23.0,12.0,29.0,4.0,8.0,1.0,1.0,49.0,6.0,8.0,9.0,11.0,20.0,26.0,3.0,7.0,135.75,14.0,17.0,26.0,29.0,35.0,48.0,9.0,16.0,314.5,26.0,35.0,44.0,53.0
7.0,13.0,0.0,8.0,3.0,1.0,Leicester,2.5,3.4,3.0,2.4,3.2,2.95,47.0,30.0,0.25,1.7,2.14,2.48,2.13,1.76,3.26,2.93,1.76,2.2,2.6,2.22,1.81,3.5,3.1,39.0,False,2016-03-19,E0,1.0,0.0,A,True,False,10.0,9.0,0.0,12.0,4.0,1.0,0.0,A,1.0,Crystal Palace,2.3,3.2,3.0,True,2.4,3.25,2.9,2.6,2.66,3.35,2.89,3.35,2.96,M Jones,0.0,0.0,2.55,3.3,3.0,2.5,3.1,3.0,8.0,3.0,1.0,0.0,53.25,7.0,5.0,6.0,7.0,13.0,25.0,5.0,3.0,116.0,12.0,31.0,14.0,25.0,31.0,51.0,8.0,5.0,231.7,25.0,57.0,28.0,58.0,14.0,17.0,1.0,3.0,172.75,14.0,19.0,15.0,24.0,3.0,11.0,2.0,2.0,61.0,5.0,9.0,0.0,11.0,19.0,17.0,2.0,5.0,169.75,18.0,18.0,11.0,24.0,37.0,33.0,2.0,9.0,297.5,29.0,43.0,31.0,39.0,5.0,4.0,2.0,2.0,40.5,6.0,8.0,7.0,8.0,16.0,16.0,5.0,6.0,132.0,21.0,20.0,14.0,19.0,31.0,38.0,6.0,10.0,270.75,36.0,36.0,26.0,39.0,14.0,17.0,1.0,3.0,127.25,14.0,19.0,15.0,24.0,6.0,6.0,2.0,1.0,37.75,5.0,4.0,8.0,8.0,12.0,19.0,6.0,3.0,134.58333333333334,12.0,18.0,17.0,21.0,33.0,34.0,13.0,3.0,257.58333333333337,23.0,34.0,40.0,36.0
